Year DOY  Hr Min  Btot   Bx       By     Bz      V       n
2017 251 14  0   12.82   -0.94    8.28   -9.47   751.9   2.84
2017 251 14  5   12.65   -2.09   10.43   -6.69   745.6   3.61
2017 251 14 10   12.71   -1.28   11.22   -5.74   730.1   5.07
2017 251 14 15   12.72   -0.44   11.62   -4.81   741.8   4.97
2017 251 14 20   12.54   -2.06   11.49   -4.47   738.5   5.86
2017 251 14 25   12.42   -1.71   11.29   -4.88   740.3   5.05
2017 251 14 30   12.35   -1.74   11.51   -4.05   740.4   4.55
2017 251 14 35   12.31   -2.44   11.01   -4.91   732.2   5.93
2017 251 14 40   12.44   -2.62   10.71   -5.73   739.9   4.92
2017 251 14 45   12.39   -2.82   11.17    1.84   744.5   5.55
2017 251 14 50   11.75   -2.53    9.20    6.70   750.4   7.16
2017 251 14 55   11.03   -2.54    8.91   -5.19   754.4   6.43
2017 251 15  0   10.11   -1.70    4.48    7.03   747.8   4.97
2017 251 15  5   11.39    1.10    2.78    9.41   752.8   4.50
2017 251 15 10   13.49   -1.30   13.03   -2.68   742.2   3.13
2017 251 15 15   12.75   -0.69   12.15   -3.54   741.8   2.42
2017 251 15 20   11.58    0.18   10.99   -3.55   739.8   4.11
2017 251 15 25   11.62    1.38   10.46   -4.75   740.1   3.08
2017 251 15 30   11.54    1.40    9.51   -6.25   736.0   1.98
2017 251 15 35   10.09    2.38    1.75   -8.18   741.0   3.98
2017 251 15 40    9.88    2.70    6.13   -6.47   740.3   3.78
2017 251 15 45   10.08    2.42    8.33   -5.09   739.2   4.37
2017 251 15 50   10.10    2.16    8.71   -4.61   737.5   3.22
2017 251 15 55    9.59    2.10    8.35   -4.16   737.1   2.95
2017 251 16  0    7.98    1.62    7.20   -2.98   745.7   2.74
2017 251 16  5    8.71    3.56    7.20   -3.21   747.7   2.48
2017 251 16 10    7.26    3.59    4.85   -3.85   740.7   3.00
2017 251 16 15    4.26    2.62   -0.69   -2.77   743.8   4.15
2017 251 16 20    5.00    1.67   -2.39   -2.37   736.6   4.04
2017 251 16 25    9.04    3.03    4.15   -6.75   743.3   2.88
2017 251 16 30    9.22    4.50   -1.20   -7.08   746.7   2.46
2017 251 16 35    9.28    3.63    5.93   -5.94   752.5   2.34
2017 251 16 40    9.15    3.83    4.74   -6.75   749.8   2.34
2017 251 16 45    9.01    4.82    4.65   -6.00   759.3   3.04
2017 251 16 50    8.82    4.04    5.13   -5.83   760.4   2.76
2017 251 16 55    8.52    3.93    4.61   -5.90   751.3   2.59
2017 251 17  0    7.54    2.62    4.18   -5.60   734.0   3.87
2017 251 17  5    7.67    2.50    4.38   -5.43   732.6   3.89
2017 251 17 10    7.49    1.41    5.39   -4.99   726.6   3.32
2017 251 17 15    7.18    0.98    5.50   -4.49   722.4   2.90
2017 251 17 20    7.44    0.99    5.72   -4.61   723.3   2.71
2017 251 17 25    7.45    1.11    5.12   -5.23   724.4   2.54
2017 251 17 30    7.27    1.50    5.25   -4.77   724.3   2.53
2017 251 17 35    7.27    0.74    5.52   -4.64   719.8   2.71
2017 251 17 40    6.71    1.11    4.99   -4.31   723.4   2.76
2017 251 17 45    7.08    1.39    4.98   -4.82   719.0   2.66
2017 251 17 50    6.90    1.61    4.49   -4.95   722.9   2.63
2017 251 17 55    6.41    1.17    3.79   -4.97   718.2   2.78
2017 251 18  0    6.17    1.26    2.57   -5.34   722.2   3.00
2017 251 18  5    6.77    1.87    2.96   -5.78   721.4   2.61
2017 251 18 10    5.70    1.74    2.97   -4.26   719.7   2.72
2017 251 18 15    4.32    1.52    3.82    0.11   714.0   3.66
2017 251 18 20    4.41    1.81    1.75   -3.23   718.9   3.19
2017 251 18 25    3.73    2.28    1.26   -2.23   720.3   3.45
2017 251 18 30    3.71    2.54   -0.84   -2.42   716.0   3.73
2017 251 18 35    4.04    2.93   -0.56   -2.66   720.1   3.37
2017 251 18 40    3.96    2.84   -0.80   -2.62   721.9   3.12
2017 251 18 45    4.07    2.17    0.27   -3.31   708.8   3.35
2017 251 18 50    4.46    2.80    0.51   -3.26   708.8   3.07
2017 251 18 55    4.47    2.24    2.12   -3.17   703.9   2.78
2017 251 19  0    4.29    2.13    2.30   -2.87   704.1   2.61
2017 251 19  5    4.72    2.65    2.69   -2.72   697.8   2.56
2017 251 19 10    4.93    2.63    3.10   -2.54   700.2   2.17
2017 251 19 15    4.93    2.21    4.00   -1.74   698.2   1.98
2017 251 19 20    4.75    1.47    4.36   -0.76   696.8   1.98
2017 251 19 25    5.15    1.96    2.64   -3.80   693.8   1.79
2017 251 19 30    5.38    2.47    3.02   -3.66   688.0   1.49
2017 251 19 35    5.08    2.28    3.06   -3.30   689.8   1.62
2017 251 19 40    4.96    2.68    2.46   -3.33   691.8   1.80
2017 251 19 45    5.29    2.99    2.92   -3.18   689.8   1.49
2017 251 19 50    5.25    3.07    2.96   -3.01   684.3   1.45
2017 251 19 55    5.42    3.43    2.52   -3.33   680.6   1.30
2017 251 20  0    5.49    4.09    1.52   -3.24   681.7   1.14
2017 251 20  5    5.48    4.28    1.92   -2.81   684.0   1.02
2017 251 20 10    5.35    4.01    1.36   -3.24   681.6   1.23
2017 251 20 15    5.46    4.18    1.22   -3.17   676.5   1.23
2017 251 20 20    5.37    3.99    1.36   -3.28   683.9   1.13
2017 251 20 25    5.43    4.24    1.65   -2.63   687.8   1.18
2017 251 20 30    5.76    5.13    2.45   -0.81   694.5   0.80
2017 251 20 35    5.57    4.70    2.39   -1.33   691.3   0.88
2017 251 20 40    5.62    4.97    2.12   -1.43   712.3   0.53
2017 251 20 45    5.53    4.88    1.79   -1.84   679.5   0.79
2017 251 20 50    5.40    4.70    1.76   -1.96   661.8   0.93
2017 251 20 55    5.24    4.18    1.96   -2.42   664.3   1.03
2017 251 21  0    5.35    4.09    2.31   -2.46   669.8   0.96
2017 251 21  5    5.43    3.29    2.24   -3.69   674.6   0.97
2017 251 21 10    5.43    3.53    2.21   -3.40   676.9   0.80
2017 251 21 15    5.44    3.74    2.26   -3.21   679.9   0.61
2017 251 21 20    5.13    3.53    2.42   -2.80   664.3   1.24
2017 251 21 25    5.30    3.71    2.24   -3.00   667.1   1.12
2017 251 21 30    5.30    3.70    1.41   -3.47   663.4   0.95
2017 251 21 35    5.17    3.73    1.20   -3.30   659.7   0.98
2017 251 21 40    5.42    4.02    1.47   -3.29   657.5   0.82
2017 251 21 45    5.80    4.61    1.91   -2.93   672.5   0.53
2017 251 21 50    5.92    4.71    1.81   -3.07   680.1   0.50
2017 251 21 55    5.94    4.86    2.00   -2.76   678.8   0.50
2017 251 22  0    5.93    4.96    2.21   -2.36   674.6   0.45
2017 251 22  5    6.16    5.18    2.18   -2.51   672.2   0.32
2017 251 22 10    6.14    5.13    2.07   -2.65   660.3   0.32
2017 251 22 15    6.13    5.32    2.10   -2.15   665.9   0.31
2017 251 22 20    6.14    5.45    1.99   -1.98   658.1   0.41
2017 251 22 25    6.14    5.49    2.09   -1.78   658.4   0.39
2017 251 22 30    6.12    5.40    1.96   -2.06   659.4   0.38
2017 251 22 35    6.05    5.45    2.10   -1.52   661.2   0.45
2017 251 22 40    6.01    5.60    2.03   -0.55   662.0   0.51
2017 251 22 45    6.04    5.63    2.10   -0.12   668.3   0.53
2017 251 22 50    6.17    5.53    2.56   -0.96   683.4   0.31
2017 251 22 55    6.11    5.40    2.51   -1.26   685.1   0.33
2017 251 23  0    5.99    5.23    2.57   -1.33   682.2   0.40
2017 251 23  5    6.01    5.32    2.54   -1.19   682.7   0.37
2017 251 23 10    6.04    5.51    2.40   -0.13   685.7   0.37
2017 251 23 15    6.02    5.48    2.37   -0.62   680.9   0.32
2017 251 23 20    5.94    5.32    2.37   -1.12   677.3   0.32
2017 251 23 25    5.93    5.24    2.44   -1.31   667.5   0.31
2017 251 23 30    5.90    5.30    2.29   -1.20   669.5   0.31
2017 251 23 35    5.92    5.29    2.33   -1.24   669.1   0.29
2017 251 23 40    5.88    5.22    2.64   -0.58   660.9   0.32
2017 251 23 45    5.87    5.19    2.65   -0.62   660.7   0.30
2017 251 23 50    5.87    5.28    2.49   -0.53   654.4   0.31
2017 251 23 55    5.81    5.33    2.28   -0.17   656.7   0.33
2017 252  0  0    5.77    5.28    2.20   -0.59   657.4   0.37
2017 252  0  5    5.74    5.13    2.46   -0.72   654.1   0.35
2017 252  0 10    5.77    5.19    2.42   -0.57   661.0   0.37
2017 252  0 15    5.76    5.22    2.30   -0.75   660.9   0.38
2017 252  0 20    5.74    5.29    1.64   -1.38   653.8   0.37
2017 252  0 25    5.78    5.14    2.31   -1.26   661.1   0.38
2017 252  0 30    5.72    5.05    2.38   -1.21   661.5   0.41
2017 252  0 35    5.74    5.07    2.00   -1.77   660.5   0.42
2017 252  0 40    5.73    5.12    1.95   -1.65   649.5   0.37
2017 252  0 45    5.71    5.05    1.61   -2.12   649.0   0.35
2017 252  0 50    5.69    5.23    1.68   -1.44   641.7   0.33
2017 252  0 55    5.66    5.24    1.51   -1.53   643.8   0.34
2017 252  1  0    5.65    5.23    1.52   -1.52   645.3   0.40
2017 252  1  5    5.69    5.32    1.65   -1.14   665.0   0.43
2017 252  1 10    5.70    5.37    1.70   -0.82   666.3   0.36
2017 252  1 15    5.70    5.43    1.66   -0.48   665.5   0.40
2017 252  1 20    5.64    5.29    1.77    0.38   655.5   0.40
2017 252  1 25    5.62    5.31    1.53    1.01   642.5   0.33
2017 252  1 30    5.62    5.35    1.46    0.93   642.0   0.34
2017 252  1 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  1 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  1 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  1 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  1 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  2  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  2  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  2 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  2 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  2 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  2 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  2 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  2 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  2 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  2 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  2 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  2 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  3  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  3  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  3 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  3 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  3 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  3 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  3 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  3 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  3 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  3 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  3 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  3 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  4  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  4  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  4 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  4 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  4 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  4 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  4 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  4 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  4 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  4 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  4 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  4 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  5  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  5  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  5 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  5 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  5 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  5 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  5 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  5 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  5 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  5 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  5 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  5 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  6  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  6  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  6 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  6 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  6 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  6 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  6 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  6 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  6 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  6 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  6 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  6 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  7  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  7  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  7 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  7 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  7 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  7 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  7 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  7 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  7 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  7 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  7 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  7 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  8  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  8  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  8 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  8 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  8 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  8 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  8 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  8 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  8 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  8 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  8 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  8 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  9  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  9  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  9 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  9 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  9 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  9 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  9 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  9 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  9 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  9 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  9 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252  9 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 10  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 10  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 10 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 10 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 10 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 10 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 10 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 10 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 10 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 10 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 10 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 10 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 11  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 11  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 11 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 11 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 11 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 11 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 11 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 11 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 11 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 11 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 11 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 11 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 12  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 12  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 12 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 12 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 12 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 12 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 12 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 12 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 12 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 12 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 12 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 12 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 13  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 13  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 13 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 13 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 13 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 13 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 13 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 13 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 13 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 13 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 13 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 13 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 14  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 14  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 14 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 14 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 14 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 14 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 14 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 14 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 14 40    5.22    5.07   -0.60   -1.07 99999.9 999.99
2017 252 14 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 14 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 14 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 15  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 15  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 15 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 15 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 15 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 15 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 15 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 15 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 15 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 15 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 15 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 15 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 16  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 16  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 16 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 16 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 16 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 16 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 16 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 16 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 16 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 16 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 16 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 16 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 17  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 17  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 17 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 17 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 17 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 17 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 17 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 17 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 17 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 17 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 17 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 17 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 18  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 18  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 18 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 18 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 18 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 18 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 18 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 18 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 18 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 18 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 18 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 18 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 19  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 19  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 19 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 19 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 19 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 19 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 19 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 19 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 19 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 19 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 19 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 19 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 20  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 20  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 20 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 20 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 20 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 20 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 20 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 20 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 20 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 20 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 20 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 20 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 21  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 21  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 21 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 21 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 21 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 21 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 21 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 21 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 21 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
